WKT,id,lat,lon
POINT (112.047233665486 -3.26919104122585),873,-3.27,112.047233
POINT (111.896271355274 -2.75130749329667),874,-2.75,111.896271
POINT (111.896271355274 -2.75130749329667),875,-2.75,111.896271
POINT (111.891161034685 -3.01150289645085),876,-3.01,111.891161
POINT (111.891161034685 -3.01150289645085),877,-3.01,111.891161
POINT (112.073392203372 -3.05535415913633),878,-3.06,112.073392
POINT (112.073392203372 -3.05535415913633),879,-3.06,112.073392
POINT (112.12730340181 -3.25630221673042),880,-3.26,112.127303
POINT (112.12730340181 -3.25630221673042),881,-3.26,112.127303
POINT (111.99801341503 -2.95570308352403),882,-2.96,111.998013
POINT (111.99801341503 -2.95570308352403),883,-2.96,111.998013
POINT (111.871390544169 -3.39672914384387),884,-3.40,111.87139
POINT (111.871390544169 -3.39672914384387),885,-3.40,111.87139
POINT (111.997760906989 -3.10549202728605),886,-3.11,111.99776
POINT (111.997760906989 -3.10549202728605),887,-3.11,111.99776
POINT (111.906197884242 -3.28619464590546),888,-3.29,111.906197
POINT (111.906197884242 -3.28619464590546),889,-3.29,111.906197
POINT (112.198156707983 -3.11780760967104),890,-3.12,112.198156
POINT (112.198156707983 -3.11780760967104),891,-3.12,112.198156
POINT (112.049997981618 -3.31636560148802),892,-3.32,112.049997
POINT (112.049997981618 -3.31636560148802),893,-3.32,112.049997
POINT (111.929028855339 -2.64103137304849),894,-2.64,111.929028
POINT (111.929028855339 -2.64103137304849),895,-2.64,111.929028
POINT (111.948014555447 -2.66474186386956),896,-2.67,111.948014
POINT (111.948014555447 -2.66474186386956),897,-2.67,111.948014
POINT (112.131561844476 -2.85926750499001),898,-2.86,112.131561
POINT (112.131561844476 -2.85926750499001),899,-2.86,112.131561
POINT (111.896410765085 -3.24348878348371),900,-3.24,111.89641
POINT (111.896410765085 -3.24348878348371),901,-3.24,111.89641
POINT (112.136817412737 -3.05074486597398),902,-3.05,112.136817
POINT (112.136817412737 -3.05074486597398),903,-3.05,112.136817
POINT (112.020938743592 -2.95731211000966),904,-2.96,112.020938
POINT (112.020938743592 -2.95731211000966),905,-2.96,112.020938
POINT (111.907117727174 -2.92511355389882),906,-2.93,111.907117
POINT (111.907117727174 -2.92511355389882),907,-2.93,111.907117
POINT (112.025744735951 -2.92733710570186),908,-2.93,112.025744
POINT (112.025744735951 -2.92733710570186),909,-2.93,112.025744
POINT (112.063641693775 -3.16011584696069),910,-3.16,112.063641
POINT (112.063641693775 -3.16011584696069),911,-3.16,112.063641
POINT (112.097277200178 -2.78621578651729),912,-2.79,112.097277
POINT (112.097277200178 -2.78621578651729),913,-2.79,112.097277
POINT (111.968742021534 -2.66637907187007),914,-2.67,111.968742
POINT (111.968742021534 -2.66637907187007),915,-2.67,111.968742
POINT (111.955549608351 -3.03930348778323),916,-3.04,111.955549
POINT (111.955549608351 -3.03930348778323),917,-3.04,111.955549
POINT (112.120908059379 -3.28039150486383),918,-3.28,112.120908
POINT (112.120908059379 -3.28039150486383),919,-3.28,112.120908
POINT (112.102776868214 -3.08523819235308),920,-3.09,112.102776
POINT (112.102776868214 -3.08523819235308),921,-3.09,112.102776
POINT (111.853652743673 -3.05058883025808),922,-3.05,111.853652
POINT (111.853652743673 -3.05058883025808),923,-3.05,111.853652
POINT (111.828866123584 -2.81216639596379),924,-2.81,111.828866
POINT (111.828866123584 -2.81216639596379),925,-2.81,111.828866
POINT (112.036383322776 -3.23814773261572),926,-3.24,112.036383
POINT (112.036383322776 -3.23814773261572),927,-3.24,112.036383
POINT (111.900929446754 -3.00094508349626),928,-3.00,111.900929
POINT (111.900929446754 -3.00094508349626),929,-3.00,111.900929
POINT (112.153902790518 -3.16463636133058),930,-3.17,112.153902
POINT (112.153902790518 -3.16463636133058),931,-3.17,112.153902
POINT (111.991607672676 -2.8800520478933),932,-2.88,111.991607
POINT (111.991607672676 -2.8800520478933),933,-2.88,111.991607
POINT (112.155909860772 -2.99557443093317),934,-3.00,112.155909
POINT (112.155909860772 -2.99557443093317),935,-3.00,112.155909
POINT (112.157709042413 -3.12787644446258),936,-3.13,112.157709
POINT (112.157709042413 -3.12787644446258),937,-3.13,112.157709
POINT (112.115033599954 -3.31631985919811),938,-3.32,112.115033
POINT (112.115033599954 -3.31631985919811),939,-3.32,112.115033
POINT (112.060985181882 -3.1233944469164),940,-3.12,112.060985
POINT (112.060985181882 -3.1233944469164),941,-3.12,112.060985
POINT (112.064809068483 -2.92255991730551),942,-2.92,112.064809
POINT (112.064809068483 -2.92255991730551),943,-2.92,112.064809
POINT (112.105097348887 -2.87445033914823),944,-2.87,112.105097
POINT (112.105097348887 -2.87445033914823),945,-2.87,112.105097
POINT (111.925296430555 -3.15137499537408),946,-3.15,111.925296
POINT (111.925296430555 -3.15137499537408),947,-3.15,111.925296
POINT (111.907490839 -2.76434548054857),948,-2.76,111.90749
POINT (111.907490839 -2.76434548054857),949,-2.76,111.90749
POINT (111.912923241876 -3.14019164736178),950,-3.14,111.912923
POINT (111.912923241876 -3.14019164736178),951,-3.14,111.912923
POINT (111.939664748932 -3.30515638413364),952,-3.31,111.939664
POINT (111.939664748932 -3.30515638413364),953,-3.31,111.939664
POINT (112.020887583054 -2.64988752790314),954,-2.65,112.020887
POINT (112.020887583054 -2.64988752790314),955,-2.65,112.020887
POINT (112.104371988729 -3.15753788599952),956,-3.16,112.104371
POINT (112.104371988729 -3.15753788599952),957,-3.16,112.104371
POINT (112.002408432815 -2.73739991039764),958,-2.74,112.002408
POINT (112.002408432815 -2.73739991039764),959,-2.74,112.002408
POINT (112.119411828932 -3.32558724485637),960,-3.33,112.119411
POINT (112.119411828932 -3.32558724485637),961,-3.33,112.119411
POINT (112.169414679183 -2.94149511596672),962,-2.94,112.169414
POINT (112.169414679183 -2.94149511596672),963,-2.94,112.169414
POINT (111.991747883993 -3.43324187904382),964,-3.43,111.991747
POINT (111.991747883993 -3.43324187904382),965,-3.43,111.991747
POINT (112.139362122342 -3.16255600537948),966,-3.16,112.139362
POINT (112.139362122342 -3.16255600537948),967,-3.16,112.139362
POINT (111.848088539588 -2.91888573530938),968,-2.92,111.848088
POINT (111.848088539588 -2.91888573530938),969,-2.92,111.848088
POINT (111.943346487937 -2.92677875277875),970,-2.93,111.943346
POINT (111.943346487937 -2.92677875277875),971,-2.93,111.943346
POINT (112.088132157 -3.2632926073605),972,-3.26,112.088132
POINT (112.088132157 -3.2632926073605),973,-3.26,112.088132
POINT (112.104155053687 -3.13842236471564),974,-3.14,112.104155
POINT (112.104155053687 -3.13842236471564),975,-3.14,112.104155
POINT (111.874592828209 -3.42843468732239),976,-3.43,111.874592
POINT (111.874592828209 -3.42843468732239),977,-3.43,111.874592
POINT (111.85256743902 -3.08336828322042),978,-3.08,111.852567
POINT (111.85256743902 -3.08336828322042),979,-3.08,111.852567
POINT (111.893250796926 -3.09549028347271),980,-3.10,111.89325
POINT (111.893250796926 -3.09549028347271),981,-3.10,111.89325
POINT (112.094453523372 -3.26446933779169),982,-3.26,112.094453
POINT (112.094453523372 -3.26446933779169),983,-3.26,112.094453
POINT (112.092677340823 -3.34405891184832),984,-3.34,112.092677
POINT (112.092677340823 -3.34405891184832),985,-3.34,112.092677
POINT (111.968362145657 -2.67104050639099),986,-2.67,111.968362
POINT (111.968362145657 -2.67104050639099),987,-2.67,111.968362
POINT (111.979454651282 -2.92467672927931),988,-2.93,111.979454
POINT (111.979454651282 -2.92467672927931),989,-2.93,111.979454
POINT (111.862209643211 -3.42402694894973),990,-3.42,111.862209
POINT (111.862209643211 -3.42402694894973),991,-3.42,111.862209
POINT (112.133351818369 -3.00085991920309),992,-3.00,112.133351
POINT (112.133351818369 -3.00085991920309),993,-3.00,112.133351
POINT (111.861259405231 -3.34129348783498),994,-3.34,111.861259
POINT (111.861259405231 -3.34129348783498),995,-3.34,111.861259
POINT (111.813337524044 -3.47515525551875),996,-3.48,111.813337
POINT (111.813337524044 -3.47515525551875),997,-3.48,111.813337
POINT (111.864494632017 -3.08752751192807),998,-3.09,111.864494
POINT (111.864494632017 -3.08752751192807),999,-3.09,111.864494
POINT (112.038802256956 -3.17555427590183),1000,-3.18,112.038802
POINT (112.038802256956 -3.17555427590183),1001,-3.18,112.038802
POINT (111.875181292887 -2.87992986918907),1002,-2.88,111.875181
POINT (111.875181292887 -2.87992986918907),1003,-2.88,111.875181
POINT (111.865805152755 -3.36181493471482),1004,-3.36,111.865805
POINT (111.865805152755 -3.36181493471482),1005,-3.36,111.865805
POINT (112.014940297001 -3.24080511523237),1006,-3.24,112.01494
POINT (112.014940297001 -3.24080511523237),1007,-3.24,112.01494
POINT (111.82902408748 -2.94347555690329),1008,-2.94,111.829024
POINT (111.82902408748 -2.94347555690329),1009,-2.94,111.829024
POINT (111.81623871665 -2.96771658897508),1010,-2.97,111.816238
POINT (111.81623871665 -2.96771658897508),1011,-2.97,111.816238
POINT (112.109857339828 -2.82922807878962),1012,-2.83,112.109857
POINT (112.109857339828 -2.82922807878962),1013,-2.83,112.109857
POINT (111.992623850007 -3.30515566003857),1014,-3.31,111.992623
POINT (111.992623850007 -3.30515566003857),1015,-3.31,111.992623
POINT (112.022640357356 -3.25454301263664),1016,-3.26,112.02264
POINT (112.022640357356 -3.25454301263664),1017,-3.26,112.02264
POINT (112.114827422859 -3.27497104503245),1018,-3.28,112.114827
POINT (112.114827422859 -3.27497104503245),1019,-3.28,112.114827
POINT (111.922409539661 -3.01431440132932),1020,-3.01,111.922409
POINT (111.922409539661 -3.01431440132932),1021,-3.01,111.922409
POINT (112.034051826434 -3.19022235884653),1022,-3.19,112.034051
POINT (112.034051826434 -3.19022235884653),1023,-3.19,112.034051
POINT (112.213535404619 -3.10398155520977),1024,-3.10,112.213535
POINT (112.213535404619 -3.10398155520977),1025,-3.10,112.213535
POINT (111.922163838295 -2.7524029794169),1026,-2.75,111.922163
POINT (111.922163838295 -2.7524029794169),1027,-2.75,111.922163
POINT (112.16972584295 -3.16058794702589),1028,-3.16,112.169725
POINT (112.16972584295 -3.16058794702589),1029,-3.16,112.169725
POINT (112.054903290792 -3.25701137143924),1030,-3.26,112.054903
POINT (112.054903290792 -3.25701137143924),1031,-3.26,112.054903
POINT (112.168409079318 -3.02155101945643),1032,-3.02,112.168409
POINT (112.168409079318 -3.02155101945643),1033,-3.02,112.168409
POINT (112.132320852329 -2.79443249689746),1034,-2.79,112.13232
POINT (112.132320852329 -2.79443249689746),1035,-2.79,112.13232
POINT (111.820283349716 -2.89225897682248),1036,-2.89,111.820283
POINT (111.820283349716 -2.89225897682248),1037,-2.89,111.820283
POINT (111.939361186193 -3.26639538230499),1038,-3.27,111.939361
POINT (111.939361186193 -3.26639538230499),1039,-3.27,111.939361
POINT (111.930003709092 -3.3287077056888),1040,-3.33,111.930003
POINT (111.930003709092 -3.3287077056888),1041,-3.33,111.930003
POINT (111.909769168277 -3.13117655473755),1042,-3.13,111.909769
POINT (111.909769168277 -3.13117655473755),1043,-3.13,111.909769
POINT (111.975634395437 -2.95275907436434),1044,-2.95,111.975634
POINT (111.975634395437 -2.95275907436434),1045,-2.95,111.975634
POINT (111.948685995317 -3.4713596815885),1046,-3.47,111.948685
POINT (111.948685995317 -3.4713596815885),1047,-3.47,111.948685
POINT (111.906381092041 -3.0384231116996),1048,-3.04,111.906381
POINT (111.906381092041 -3.0384231116996),1049,-3.04,111.906381
POINT (112.092394579367 -2.74217539368525),1050,-2.74,112.092394
POINT (112.092394579367 -2.74217539368525),1051,-2.74,112.092394
POINT (111.913223922968 -2.92918481212118),1052,-2.93,111.913223
POINT (111.913223922968 -2.92918481212118),1053,-2.93,111.913223
POINT (111.936840509847 -3.44684827061824),1054,-3.45,111.93684
POINT (111.936840509847 -3.44684827061824),1055,-3.45,111.93684
POINT (111.872076761347 -3.41734508146249),1056,-3.42,111.872076
POINT (111.872076761347 -3.41734508146249),1057,-3.42,111.872076
POINT (112.005034203252 -3.29769454077537),1058,-3.30,112.005034
POINT (112.005034203252 -3.29769454077537),1059,-3.30,112.005034
POINT (112.115427344137 -3.14665913458166),1060,-3.15,112.115427
POINT (112.115427344137 -3.14665913458166),1061,-3.15,112.115427
POINT (111.835216860589 -3.49736287298796),1062,-3.50,111.835216
POINT (111.835216860589 -3.49736287298796),1063,-3.50,111.835216
POINT (111.87691237717 -3.1495265256305),1064,-3.15,111.876912
POINT (111.87691237717 -3.1495265256305),1065,-3.15,111.876912
POINT (112.162662764376 -3.30944041859036),1066,-3.31,112.162662
POINT (112.162662764376 -3.30944041859036),1067,-3.31,112.162662
POINT (111.97810486349 -3.05989330424057),1068,-3.06,111.978104
POINT (111.97810486349 -3.05989330424057),1069,-3.06,111.978104
POINT (111.997008914414 -3.0750077933642),1070,-3.08,111.997008
POINT (111.997008914414 -3.0750077933642),1071,-3.08,111.997008
POINT (112.079132230791 -2.75981105875361),1072,-2.76,112.079132
POINT (112.079132230791 -2.75981105875361),1073,-2.76,112.079132
POINT (111.897883814925 -3.52350814894307),1074,-3.52,111.897883
POINT (111.897883814925 -3.52350814894307),1075,-3.52,111.897883
POINT (111.96542388397 -3.09619495083812),1076,-3.10,111.965423
POINT (111.96542388397 -3.09619495083812),1077,-3.10,111.965423
POINT (111.821361547723 -2.92315657352457),1078,-2.92,111.821361
POINT (111.821361547723 -2.92315657352457),1079,-2.92,111.821361
POINT (111.716388010398 -2.79828252674347),1080,-2.80,111.716388
POINT (111.716388010398 -2.79828252674347),1081,-2.80,111.716388
POINT (112.158583546539 -2.86199934377361),1082,-2.86,112.158583
POINT (112.158583546539 -2.86199934377361),1083,-2.86,112.158583
POINT (112.007479226896 -3.17477638207942),1084,-3.18,112.007479
POINT (112.007479226896 -3.17477638207942),1085,-3.18,112.007479
POINT (111.968261776853 -3.44038928988661),1086,-3.44,111.968261
POINT (111.968261776853 -3.44038928988661),1087,-3.44,111.968261
POINT (112.176316603744 -3.19656092985585),1088,-3.20,112.176316
POINT (112.176316603744 -3.19656092985585),1089,-3.20,112.176316
POINT (111.952184009106 -3.45680837049224),1090,-3.46,111.952184
POINT (111.952184009106 -3.45680837049224),1091,-3.46,111.952184
POINT (111.798555980683 -2.94146120071157),1092,-2.94,111.798555
POINT (111.798555980683 -2.94146120071157),1093,-2.94,111.798555
POINT (112.062865810936 -2.82348046942264),1094,-2.82,112.062865
POINT (112.062865810936 -2.82348046942264),1095,-2.82,112.062865
POINT (111.908264576032 -3.48502073476924),1096,-3.49,111.908264
POINT (111.908264576032 -3.48502073476924),1097,-3.49,111.908264
POINT (111.778917657313 -2.90436341840911),1098,-2.90,111.778917
POINT (111.778917657313 -2.90436341840911),1099,-2.90,111.778917
POINT (111.918255537666 -3.25308119997529),1100,-3.25,111.918255
POINT (111.918255537666 -3.25308119997529),1101,-3.25,111.918255
POINT (111.880088723 -2.82888898112999),1102,-2.83,111.880088
POINT (111.880088723 -2.82888898112999),1103,-2.83,111.880088
POINT (111.978675255843 -3.03571223576783),1104,-3.04,111.978675
POINT (111.978675255843 -3.03571223576783),1105,-3.04,111.978675
POINT (111.958250793826 -2.94328974296681),1106,-2.94,111.95825
POINT (111.958250793826 -2.94328974296681),1107,-2.94,111.95825
POINT (111.864781583563 -3.09459970080992),1108,-3.10,111.864781
POINT (111.864781583563 -3.09459970080992),1109,-3.10,111.864781
POINT (111.920291295638 -3.21834323232374),1110,-3.22,111.920291
POINT (111.920291295638 -3.21834323232374),1111,-3.22,111.920291
POINT (111.890029150275 -3.31699244947405),1112,-3.32,111.890029
POINT (111.890029150275 -3.31699244947405),1113,-3.32,111.890029
POINT (111.911457944064 -3.18364730268142),1114,-3.18,111.911457
POINT (111.911457944064 -3.18364730268142),1115,-3.18,111.911457
POINT (111.949578213942 -3.29464180292082),1116,-3.30,111.949578
POINT (111.949578213942 -3.29464180292082),1117,-3.30,111.949578
POINT (112.162271954881 -3.20605889039706),1118,-3.21,112.162271
POINT (112.162271954881 -3.20605889039706),1119,-3.21,112.162271
POINT (111.894630785417 -3.46658987964513),1120,-3.47,111.89463
POINT (111.894630785417 -3.46658987964513),1121,-3.47,111.89463
POINT (112.07596716915 -3.22886658579185),1122,-3.23,112.075967
POINT (112.07596716915 -3.22886658579185),1123,-3.23,112.075967
POINT (111.950130655891 -2.76602517133237),1124,-2.77,111.95013
POINT (111.950130655891 -2.76602517133237),1125,-2.77,111.95013
POINT (111.935757026028 -2.95082255326076),1126,-2.95,111.935757
POINT (111.935757026028 -2.95082255326076),1127,-2.95,111.935757
POINT (112.003965479995 -3.08506212418762),1128,-3.09,112.003965
POINT (112.003965479995 -3.08506212418762),1129,-3.09,112.003965
POINT (111.911979825212 -3.51126188060417),1130,-3.51,111.911979
POINT (111.911979825212 -3.51126188060417),1131,-3.51,111.911979
POINT (111.928628594646 -2.72232579810799),1132,-2.72,111.928628
POINT (111.928628594646 -2.72232579810799),1133,-2.72,111.928628
POINT (112.032225543315 -3.08529900154799),1134,-3.09,112.032225
POINT (112.032225543315 -3.08529900154799),1135,-3.09,112.032225
POINT (112.104229315209 -3.19376048765061),1136,-3.19,112.104229
POINT (112.104229315209 -3.19376048765061),1137,-3.19,112.104229
POINT (112.074776574373 -3.01479363269467),1138,-3.02,112.074776
POINT (112.074776574373 -3.01479363269467),1139,-3.02,112.074776
POINT (112.051170922426 -3.16985968531),1140,-3.17,112.05117
POINT (112.051170922426 -3.16985968531),1141,-3.17,112.05117
POINT (111.854570845848 -2.89261424437018),1142,-2.89,111.85457
POINT (111.854570845848 -2.89261424437018),1143,-2.89,111.85457
POINT (112.015648622376 -2.97189467382545),1144,-2.97,112.015648
POINT (112.015648622376 -2.97189467382545),1145,-2.97,112.015648
POINT (112.117849685073 -3.16871199612248),1146,-3.17,112.117849
POINT (112.117849685073 -3.16871199612248),1147,-3.17,112.117849
POINT (111.87991779647 -3.02508303279282),1148,-3.03,111.879917
POINT (111.87991779647 -3.02508303279282),1149,-3.03,111.879917
POINT (111.956478812923 -2.73741475132714),1150,-2.74,111.956478
POINT (111.956478812923 -2.73741475132714),1151,-2.74,111.956478
POINT (111.821376812013 -3.19847860933426),1152,-3.20,111.821376
POINT (111.821376812013 -3.19847860933426),1153,-3.20,111.821376
POINT (111.979856869238 -3.00626817415068),1154,-3.01,111.979856
POINT (111.979856869238 -3.00626817415068),1155,-3.01,111.979856
POINT (112.084767537066 -3.1774386553591),1156,-3.18,112.084767
POINT (112.084767537066 -3.1774386553591),1157,-3.18,112.084767
POINT (112.054104219802 -2.76432692162065),1158,-2.76,112.054104
POINT (112.054104219802 -2.76432692162065),1159,-2.76,112.054104
POINT (112.135969924447 -3.09177177027059),1160,-3.09,112.135969
POINT (112.135969924447 -3.09177177027059),1161,-3.09,112.135969
POINT (111.981843442585 -3.38264093581388),1162,-3.38,111.981843
POINT (111.981843442585 -3.38264093581388),1163,-3.38,111.981843
POINT (112.063948586666 -2.90068843576229),1164,-2.90,112.063948
POINT (112.063948586666 -2.90068843576229),1165,-2.90,112.063948
POINT (111.786714190381 -2.89251837089458),1166,-2.89,111.786714
POINT (111.786714190381 -2.89251837089458),1167,-2.89,111.786714
POINT (112.064591641195 -3.26056757475475),1168,-3.26,112.064591
POINT (112.064591641195 -3.26056757475475),1169,-3.26,112.064591
POINT (111.853532550853 -3.03344788009123),1170,-3.03,111.853532
POINT (111.853532550853 -3.03344788009123),1171,-3.03,111.853532
POINT (111.952995508295 -2.67643253238798),1172,-2.68,111.952995
POINT (111.952995508295 -2.67643253238798),1173,-2.68,111.952995
POINT (111.983275370758 -3.29180202671771),1174,-3.29,111.983275
POINT (111.983275370758 -3.29180202671771),1175,-3.29,111.983275
POINT (112.187035979431 -3.19490350735351),1176,-3.20,112.187035
POINT (112.187035979431 -3.19490350735351),1177,-3.20,112.187035
POINT (112.128558409849 -2.86589136885255),1178,-2.87,112.128558
POINT (112.128558409849 -2.86589136885255),1179,-2.87,112.128558
POINT (112.132123836332 -3.02463058538571),1180,-3.03,112.132123
POINT (112.132123836332 -3.02463058538571),1181,-3.03,112.132123
POINT (112.169577439519 -3.14351525013809),1182,-3.14,112.169577
POINT (112.169577439519 -3.14351525013809),1183,-3.14,112.169577
POINT (111.945096192137 -3.33789588200571),1184,-3.34,111.945096
POINT (111.945096192137 -3.33789588200571),1185,-3.34,111.945096
POINT (112.026932289014 -2.87550694787674),1186,-2.88,112.026932
POINT (112.026932289014 -2.87550694787674),1187,-2.88,112.026932
POINT (112.126043560517 -3.23478138762085),1188,-3.24,112.126043
POINT (112.126043560517 -3.23478138762085),1189,-3.24,112.126043
POINT (112.169407829564 -3.14927892184318),1190,-3.15,112.169407
POINT (112.169407829564 -3.14927892184318),1191,-3.15,112.169407
POINT (111.81926943011 -3.50654627175227),1192,-3.51,111.819269
POINT (111.81926943011 -3.50654627175227),1193,-3.51,111.819269
POINT (111.90683965573 -3.12537461760302),1194,-3.13,111.906839
POINT (111.90683965573 -3.12537461760302),1195,-3.13,111.906839
POINT (112.092620220534 -2.98750328815465),1196,-2.99,112.09262
POINT (112.092620220534 -2.98750328815465),1197,-2.99,112.09262
POINT (112.037866341181 -2.76726999553199),1198,-2.77,112.037866
POINT (112.037866341181 -2.76726999553199),1199,-2.77,112.037866
POINT (111.864675202404 -3.23613872407256),1200,-3.24,111.864675
POINT (111.864675202404 -3.23613872407256),1201,-3.24,111.864675
POINT (111.897971531818 -3.01115648490536),1202,-3.01,111.897971
POINT (111.897971531818 -3.01115648490536),1203,-3.01,111.897971
POINT (111.763517031571 -2.86078045544157),1204,-2.86,111.763517
POINT (111.763517031571 -2.86078045544157),1205,-2.86,111.763517
POINT (112.038160766596 -3.18247936666391),1206,-3.18,112.03816
POINT (112.038160766596 -3.18247936666391),1207,-3.18,112.03816
POINT (111.936724967222 -3.33410473067896),1208,-3.33,111.936724
POINT (111.936724967222 -3.33410473067896),1209,-3.33,111.936724
POINT (111.934946705072 -3.10210933678102),1210,-3.10,111.934946
POINT (111.934946705072 -3.10210933678102),1211,-3.10,111.934946
POINT (112.075772228089 -3.18268153345419),1212,-3.18,112.075772
POINT (112.075772228089 -3.18268153345419),1213,-3.18,112.075772
POINT (112.125158314499 -2.93933907439069),1214,-2.94,112.125158
POINT (112.125158314499 -2.93933907439069),1215,-2.94,112.125158
POINT (111.809630628843 -2.987997962541),1216,-2.99,111.80963
POINT (111.809630628843 -2.987997962541),1217,-2.99,111.80963
POINT (112.19920470028 -3.178813086714),1218,-3.18,112.199204
POINT (112.19920470028 -3.178813086714),1219,-3.18,112.199204
POINT (112.042099681073 -2.75813852748781),1220,-2.76,112.042099
POINT (112.042099681073 -2.75813852748781),1221,-2.76,112.042099
POINT (111.889639600561 -2.80884275612754),1222,-2.81,111.889639
POINT (111.889639600561 -2.80884275612754),1223,-2.81,111.889639
POINT (112.079351391159 -3.08774243883041),1224,-3.09,112.079351
POINT (112.079351391159 -3.08774243883041),1225,-3.09,112.079351
POINT (112.010550914006 -2.7689144826639),1226,-2.77,112.01055
POINT (112.010550914006 -2.7689144826639),1227,-2.77,112.01055
POINT (112.095329533537 -2.95450316517527),1228,-2.96,112.095329
POINT (112.095329533537 -2.95450316517527),1229,-2.96,112.095329
POINT (111.924127886194 -3.23835586621743),1230,-3.24,111.924127
POINT (111.924127886194 -3.23835586621743),1231,-3.24,111.924127
POINT (111.921886856902 -3.14585873237283),1232,-3.15,111.921886
POINT (111.921886856902 -3.14585873237283),1233,-3.15,111.921886
POINT (112.050312005231 -3.06983345032975),1234,-3.07,112.050312
POINT (112.050312005231 -3.06983345032975),1235,-3.07,112.050312
POINT (111.989019776728 -2.98993296110263),1236,-2.99,111.989019
POINT (111.989019776728 -2.98993296110263),1237,-2.99,111.989019
POINT (112.184534345471 -3.18476067435245),1238,-3.19,112.184534
POINT (112.184534345471 -3.18476067435245),1239,-3.19,112.184534
POINT (112.052869141635 -3.06352443887575),1240,-3.06,112.052869
POINT (112.052869141635 -3.06352443887575),1241,-3.06,112.052869
POINT (112.166864208282 -2.93908461960386),1242,-2.94,112.166864
POINT (112.166864208282 -2.93908461960386),1243,-2.94,112.166864
POINT (111.785815864203 -2.90122473144628),1244,-2.90,111.785815
POINT (111.785815864203 -2.90122473144628),1245,-2.90,111.785815
POINT (111.863237597578 -3.5260037398204),1246,-3.53,111.863237
POINT (111.863237597578 -3.5260037398204),1247,-3.53,111.863237
POINT (112.005158527523 -2.7311056499874),1248,-2.73,112.005158
POINT (112.005158527523 -2.7311056499874),1249,-2.73,112.005158
POINT (111.928887198281 -3.26686339685758),1250,-3.27,111.928887
POINT (111.928887198281 -3.26686339685758),1251,-3.27,111.928887
POINT (112.034975724012 -2.79059451227015),1252,-2.79,112.034975
POINT (112.034975724012 -2.79059451227015),1253,-2.79,112.034975
POINT (112.070072641532 -3.13653480310699),1254,-3.14,112.070072
POINT (112.070072641532 -3.13653480310699),1255,-3.14,112.070072
POINT (112.091734222189 -3.17458319404233),1256,-3.18,112.091734
POINT (112.091734222189 -3.17458319404233),1257,-3.18,112.091734
POINT (111.878331264828 -2.98380088283481),1258,-2.98,111.878331
POINT (111.878331264828 -2.98380088283481),1259,-2.98,111.878331
POINT (111.856668892216 -3.01310489149644),1260,-3.01,111.856668
POINT (111.856668892216 -3.01310489149644),1261,-3.01,111.856668
POINT (111.907565239492 -3.30723262757772),1262,-3.31,111.907565
POINT (111.907565239492 -3.30723262757772),1263,-3.31,111.907565
POINT (112.15091163597 -3.06239694954122),1264,-3.06,112.150911
POINT (112.15091163597 -3.06239694954122),1265,-3.06,112.150911
POINT (111.755385447469 -2.81756334950028),1266,-2.82,111.755385
POINT (111.755385447469 -2.81756334950028),1267,-2.82,111.755385
POINT (111.910009901653 -3.17562563781054),1268,-3.18,111.910009
POINT (111.910009901653 -3.17562563781054),1269,-3.18,111.910009
POINT (112.022792515268 -2.97813219137947),1270,-2.98,112.022792
POINT (112.022792515268 -2.97813219137947),1271,-2.98,112.022792
POINT (112.06358065182 -2.76609859113056),1272,-2.77,112.06358
POINT (112.06358065182 -2.76609859113056),1273,-2.77,112.06358
POINT (112.019419074217 -3.30818119526584),1274,-3.31,112.019419
POINT (112.019419074217 -3.30818119526584),1275,-3.31,112.019419
POINT (111.977548650988 -3.41966800426814),1276,-3.42,111.977548
POINT (111.977548650988 -3.41966800426814),1277,-3.42,111.977548
POINT (111.902958121706 -3.21047917484419),1278,-3.21,111.902958
POINT (111.902958121706 -3.21047917484419),1279,-3.21,111.902958
POINT (112.105906975554 -2.91467066978935),1280,-2.92,112.105906
POINT (112.105906975554 -2.91467066978935),1281,-2.92,112.105906
POINT (112.017733589564 -2.6600124784024),1282,-2.66,112.017733
POINT (112.017733589564 -2.6600124784024),1283,-2.66,112.017733
POINT (112.170783383269 -3.00903456864584),1284,-3.01,112.170783
POINT (112.170783383269 -3.00903456864584),1285,-3.01,112.170783
POINT (111.963336905864 -3.29615948656544),1286,-3.30,111.963336
POINT (111.963336905864 -3.29615948656544),1287,-3.30,111.963336
POINT (112.008795442093 -3.4324306811577),1288,-3.43,112.008795
POINT (112.008795442093 -3.4324306811577),1289,-3.43,112.008795
POINT (112.088686619115 -3.33791292688659),1290,-3.34,112.088686
POINT (112.088686619115 -3.33791292688659),1291,-3.34,112.088686
POINT (111.89661130742 -2.98040456877265),1292,-2.98,111.896611
POINT (111.89661130742 -2.98040456877265),1293,-2.98,111.896611
POINT (111.885718976687 -3.06975101226545),1294,-3.07,111.885718
POINT (111.885718976687 -3.06975101226545),1295,-3.07,111.885718
POINT (112.007770307314 -3.14111857124143),1296,-3.14,112.00777
POINT (112.007770307314 -3.14111857124143),1297,-3.14,112.00777
POINT (111.848009050574 -3.26234818084709),1298,-3.26,111.848009
POINT (111.848009050574 -3.26234818084709),1299,-3.26,111.848009
POINT (111.98666807288 -3.1002527332627),1300,-3.10,111.986668
